1	9957276	9957350	75	54	30.0527853040895	-0.741798666666667
1	10027801	10028300	500	241	81.9911629826499	-2.85065
1	10222951	10223075	125	93	32.7989663171537	-0.7780904
1	10468226	10468425	200	92	31.2362708406486	-0.7506625
1	10749576	10749650	75	56	33.0617625043891	-0.844178666666667
1	11068251	11068400	150	110	25.8062708406486	-0.62165
1	11404076	11404250	175	100	45.8814447131053	-1.23212342857143
1	11426026	11426175	150	93	30.7862708406486	-0.751960666666667
1	12496726	12496900	175	129	29.1662708406486	-0.704705714285714
1	12608826	12609025	200	99	37.8367689693793	-0.9800955
1	12680051	12680275	225	202	33.2662708406486	-0.814612444444444
1	12782676	12782800	125	61	30.4725416812971	-0.7426984
1	12785476	12785700	225	161	33.4132568905814	-0.836910222222222
1	12786751	12787050	300	225	41.9413542032428	-1.12271666666667
1	12808351	12808500	150	61	28.9275869362284	-0.671892
1	12826001	12826325	325	182	45.4322102777547	-1.22176061538462
1	12980126	12980675	550	265	69.7760673723535	-2.07812490909091
1	12982451	12982675	225	182	42.8293882305586	-1.04875822222222
1	13040351	13040450	100	55	29.2125927189404	-0.685741
1	13047251	13047625	375	223	64.1970888074976	-1.86363013333333
1	13068276	13068550	275	246	43.9858883994629	-1.01262036363636
1	13113026	13113325	300	142	52.3188894195497	-1.779918
1	13117701	13118050	350	283	39.4714059231642	-0.967995428571429
1	13133076	13133300	225	37	32.9033596481462	-0.786383555555556
1	13136726	13136800	75	58	27.6257094265723	-0.738948
1	13138576	13138750	175	161	28.0330398100279	-0.651434285714286
1	13140651	13140825	175	86	28.9059775447691	-0.718144571428571
1	13141651	13141925	275	146	30.7988642418671	-0.782636
1	13193201	13193750	550	286	75.9810990150262	-1.85543345454545
1	13206501	13206775	275	130	35.177063629815	-0.938963272727273
1	13216251	13216525	275	138	31.3397318818032	-0.759685090909091
1	13248051	13248250	200	196	44.3501667251884	-0.836349
1	13277776	13277875	100	91	27.7011112627285	-0.666679
1	13301626	13301775	150	70	28.4018775096561	-0.667173333333333
1	13490651	13490775	125	102	27.6538958845399	-0.6419
1	13520251	13520500	250	149	45.0562708406485	-1.1995944
1	13574326	13574700	375	242	46.8925416812971	-1.24003786666667
1	13587626	13587725	100	91	26.1902939781576	-0.676342
1	13590051	13590325	275	179	38.0666158564494	-1.04280836363636
1	13604476	13604725	250	179	29.7334869011153	-0.6825872
1	13617651	13617750	100	74.5	27.2362708406486	-0.690386
1	13650201	13650900	700	413	109.347077242073	-5.66401857142857
1	13773301	13773450	150	58	30.6407669292058	-0.773649333333333
1	14229251	14229350	100	58	29.7290296024992	-0.664628
1	14730026	14730350	325	272	36.1480210973355	-0.878006461538462
1	14745476	14745550	75	57	28.6574208933181	-0.683866666666667
1	15634101	15634200	100	46	26.5555304536817	-0.6311
1	15781026	15781175	150	150	33.1101667251884	-0.808458
1	16094776	16094850	75	18	25.9378169467623	-0.595162666666667
1	16120226	16120325	100	93	33.5402177628317	-0.752665
1	16493501	16494125	625	290	84.4042027926777	-2.55729008
1	16495326	16495475	150	63	29.6	-0.726149333333333
1	16506551	16506650	100	57	27.0198856770112	-0.626032
1	16609151	16609350	200	104	35.5368846569244	-0.864437
1	16621426	16621575	150	80	27.3862708406486	-0.679736
1	16773801	16774050	250	117	34.8286213013528	-0.8968832
1	16788326	16788525	200	164	30.8023246007435	-0.7865095
1	17081851	17082100	250	232	31.9913542032428	-0.8271024
1	17087201	17087350	150	106	37.4523123530413	-0.987775333333333
1	17135401	17135625	225	93	35.0565655010843	-0.922702666666667
1	17511151	17511225	75	75	25.59	-0.630848
1	19085326	19085650	325	199	53.760856074512	-1.62175846153846
1	20422076	20422150	75	44	26.3188125219457	-0.638905333333333
1	20712726	20712825	100	69	29.4413412732624	-0.767564
1	20751976	20752125	150	147	30.440076897604	-0.820284666666667
1	20802176	20802250	75	75	26.663435863472	-0.642272
1	20810176	20810450	275	184	40.9677536614168	-0.965911636363636
1	20855951	20856075	125	62	29.6941891804193	-0.6978144
1	20941726	20942150	425	192	49.1796556664773	-1.16758588235294
1	20996426	20996500	75	70	26.6612643756584	-0.629730666666667
1	21200301	21200675	375	222	37.1174331410203	-0.994416266666667
1	21208601	21208900	300	193	33.9107417515232	-0.819504
1	21246101	21246175	75	60.5	27.8193746183001	-0.660417333333333
1	21246476	21246750	275	151	42.7532827505421	-1.196204
1	22336326	22336425	100	33.5	27.9450833625942	-0.609546
1	22473976	22474250	275	180.5	38.1813542032428	-0.976209454545455
1	22539951	22540500	550	273	70.0234106857894	-2.13022690909091
1	22540776	22540875	100	58.5	30.6538958845399	-0.727724
1	23183326	23183450	125	89	28.0925416812971	-0.7090504
1	23262651	23262950	300	130	59.4196556664773	-1.800403
1	23526201	23526325	125	56	31.3089275272126	-0.7926328
1	23661276	23661400	125	120	31.0325416812971	-0.8541192
1	23661626	23661900	275	219	36.1664627435195	-0.885856363636364
1	23728501	23728775	275	170	40.3290425324796	-1.00719018181818
1	23769601	23770025	425	177	48.3208696867705	-1.4403
1	23975226	23975400	175	100	27.4657482165134	-0.657361142857143
1	23975726	23976025	300	236	34.8618911219146	-0.876222333333333
1	24111351	24111425	75	47	27.1813542032428	-0.705625333333333
1	24144076	24144200	125	81.5	30.1813542032428	-0.7968984
1	24167551	24167625	75	63	26.800664171641	-0.649972
1	24473626	24473725	100	54.5	27.7088125219457	-0.671644
1	24685126	24685625	500	263	98.6977414137146	-3.423516
1	24857451	24857550	100	69	30.0475862539502	-0.702096
1	25886801	25886875	75	38	27.2801279352473	-0.690073333333333
1	29356051	29356175	125	64	29.3790296024992	-0.6941864
1	30839726	30839925	200	149.5	28.4725416812971	-0.7359735
1	30850776	30850850	75	56	27	-0.633986666666667
1	31006501	31006850	350	252	50.6852637000411	-1.339394
1	31102426	31102725	300	241	37.4313923109057	-0.970019
1	31289576	31289825	250	159	36.3425416812971	-0.880976
1	31950726	31950800	75	46	28.234956109625	-0.701956
1	32229176	32229400	225	106	38.5251214702571	-1.092164
1	33579126	33579200	75	64	25.5526056489208	-0.626002666666667
1	33694601	33695050	450	245	78.1092854729938	-2.25738377777778
1	33700176	33700275	100	64	25.0243041856862	-0.606564
1	33745576	33745700	125	78	31.3649812873076	-0.74608
1	33776401	33777000	600	263	51.716437565837	-1.32324366666667
1	33777051	33777125	75	60	25.8096563487554	-0.633945333333333
1	33795701	33795875	175	161	26.9145723038831	-0.662643428571429
1	33796051	33796550	500	261	65.6739727821438	-1.6364066
1	33814626	33814850	225	83	32.8678679844056	-0.812373333333333
1	33867126	33867350	225	145	34.780741069245	-0.971843555555556
1	33871226	33871325	100	93	30.450142229784	-0.701175
1	33908526	33908675	150	83	29.1639210622224	-0.673008666666667
1	33963751	33964150	400	177	41.7801667251884	-1.0072045
1	33970601	33970700	100	59	28.2362708406486	-0.658282
1	33972076	33972175	100	40	28.9025416812971	-0.668099
1	34000876	34001150	275	146	37.0342415826189	-0.959064727272727
1	34001876	34001950	75	69	31.1099380792108	-0.856161333333333
1	34031726	34031825	100	99	28.6538958845399	-0.683467
1	34045576	34046075	500	292	39.9713542032428	-1.011452
1	34067976	34068050	75	55	28.8374596832592	-0.678464
1	34092426	34092625	200	141	37.0013542032428	-0.857761
1	34093701	34093900	200	47	32.4695916988536	-0.8310415
1	34112851	34113175	325	159	47.7659135771455	-1.22467692307692
1	34128201	34128350	150	126	32.6189275272126	-0.836524666666667
1	34134076	34134350	275	129	41.6613031655995	-1.092816
1	34160651	34160825	175	59	30.3725430458534	-0.656768
1	34166501	34166625	125	79	30.5724266760301	-0.7490592
1	34171401	34171600	200	148	34.2662585929463	-0.842529
1	34180851	34181025	175	98	33.8097958494268	-0.815583428571429
1	34197076	34197250	175	94.5	37.9401667251884	-0.912134857142857
1	34201276	34201575	300	206	37.8096685964576	-0.852347333333333
1	34213226	34213375	150	42	35.4005879563151	-1.04935133333333
1	34293276	34293400	125	56	28.7450833625942	-0.6979176
1	34346126	34346300	175	82	30.8462708406486	-0.786739428571429
1	34495976	34496600	625	326	64.2583416177318	-1.953228
1	34496901	34496975	75	75	26.4993242629349	-0.632964
1	34528376	34528575	200	198	28.8245090185376	-0.704036
1	34542826	34542925	100	74	34.626437565837	-0.829079
1	34567826	34568125	300	271	34.7812521279562	-0.742117
1	34593551	34594425	875	176	51.104879212021	-1.21261485714286
1	34595401	34595625	225	108	31.460191902871	-0.788816
1	34602576	34602650	75	65	25.5388125219457	-0.63772
1	34616601	34616675	75	55	27.6326696165444	-0.646074666666667
1	34633751	34634100	350	191	54.4750833625942	-1.35763628571429
1	34647926	34648400	475	230	75.218161280285	-2.37016442105263
1	34713426	34713500	75	47.5	24.7811112627285	-0.621261333333333
1	34713551	34713700	150	105	30.1366029264691	-0.728566
1	34722076	34722150	75	75	26.2250193949705	-0.644266666666667
1	34737526	34737875	350	261	38.1562708406486	-1.03170028571429
1	34757676	34757800	125	77	30.2726185789011	-0.731756
1	34769576	34769775	200	73	29.4718904396365	-0.6949365
1	34774476	34774875	400	227	63.7088125219457	-2.10977225
1	34795701	34796000	300	111	39.8425416812971	-0.974352
1	34830676	34830800	125	86	30.9498468870701	-0.7618096
1	34862976	34863275	300	136	34.5572419204275	-0.880708333333333
1	34875251	34875475	225	124	37.5605239886915	-0.959755111111111
1	34899801	34899925	125	96	30.198353183156	-0.7493768
1	34953151	34953375	225	72	31.2017883643499	-0.784466222222222
1	34959276	34959375	100	89	33.2830398100279	-0.840554
1	35172451	35172775	325	292	38.0549173196839	-0.934108615384615
1	35320601	35320800	200	96	32.1145212662398	-0.8807115
1	35556526	35556650	125	100	29.8362708406486	-0.7865792
1	35668051	35668175	125	116	27.9431677452752	-0.6903384
1	35807251	35807375	125	73	32.2979441997314	-0.7968488
1	35816476	35816550	75	42	25.4525416812971	-0.616438666666667
1	35820426	35820500	75	46	29.6020183748838	-0.742565333333333
1	35820601	35820675	75	75	25.6489914948363	-0.64168
1	35882526	35882850	325	195	43.547101737478	-1.24209692307692
1	35904651	35904750	100	51	27.0096298065166	-0.663281
1	35926601	35926850	250	165	36.2960415123928	-0.841202
1	35935276	35935625	350	231	36.9014052408861	-0.919732571428571
1	35940976	35941050	75	63	26.1874460710007	-0.638337333333333
1	35996776	35997125	350	167	44.6144198732313	-1.30410028571429
1	36027726	36028050	325	204	56.3939088145202	-1.57043138461538
1	36038776	36038850	75	32	24.6930656699886	-0.597864
1	36052701	36052850	150	122	31.7232698205618	-0.702070666666667
1	36054651	36054925	275	184	37.7625416812971	-0.993
1	36058226	36058375	150	104	28.1639850298461	-0.683993333333333
1	36060451	36060675	225	159	35.151405240886	-0.912968888888889
1	36067676	36067950	275	182	40.8626192611793	-1.17396836363636
1	36072426	36072525	100	82	35.3145723038831	-0.948413
1	36087326	36087700	375	167	45.8966798240731	-1.19064826666667
1	36094851	36095050	200	143.5	29.7088125219457	-0.666822
1	36110076	36110200	125	98	32.106053760095	-0.8431992
1	36111476	36111675	200	173	36.0101667251884	-0.9557225
1	36117651	36118075	425	332	35.2749309319425	-0.872332235294118
1	36120201	36120500	300	130	31.48632256057	-0.765769
1	36120876	36121200	325	143	35.5069608722503	-0.881108923076923
1	36124976	36125075	100	68	32.0741905449756	-0.834727
1	36125176	36125250	75	51	28.8703327680987	-0.691406666666667
1	36125726	36125950	225	178	33.3228234117525	-0.821820888888889
1	36126126	36126200	75	46	28.6032058529381	-0.703556
1	36127251	36127575	325	275	32.4148533520603	-0.761163692307692
1	36130476	36130600	125	101	26.6927846218114	-0.668184
1	36146126	36146450	325	225	47.2802939781576	-1.15634307692308
1	36148376	36148450	75	75	25.6538958845399	-0.635828
1	36160276	36160575	300	243	42.427765909119	-1.02733833333333
1	36162751	36162875	125	111	31.5820571648248	-0.7828368
1	36178926	36179000	75	36	25.3897448117835	-0.610261333333333
1	36179701	36179850	150	106	33.3434106857895	-0.758975333333333
1	36180976	36181450	475	240	94.7776250438913	-3.52029178947368
1	36191526	36191650	125	84	35.6965008511825	-0.8872224
1	36279626	36279825	200	87	36.7174590009811	-0.9192595
1	36296201	36296575	375	158	49.4171650228235	-1.48597013333333
1	36297026	36297275	250	131	35.4472419204275	-0.857864
1	36300826	36301150	325	121	37.8890180370752	-0.923476
1	36308326	36308475	150	105	31.2858883994629	-0.771859333333333
1	36311451	36311850	400	202	55.1691963276876	-1.5197595
1	36324326	36324775	450	249	88.5139469221831	-2.87733577777778
1	36326126	36326250	125	117	35.4152242278219	-0.8392008
1	36345801	36346050	250	169	49.6489145972322	-1.4620472
1	36364576	36364725	150	58	36.8498986069916	-1.017576
1	36372726	36372975	250	152	39.806986732211	-1.0212964
1	36374176	36374500	325	106	34.2180333450377	-0.857200307692308
1	36375201	36375275	75	75	27.3692215053702	-0.691034666666667
1	36378626	36378775	150	110	33.4347131691108	-0.816124
1	36422076	36422400	325	242	43.358940457193	-1.02598553846154
1	36425751	36426275	525	291	127.849145972323	-8.83091219047619
1	36440976	36441050	75	70	27.0693616883197	-0.658893333333333
1	36472701	36472775	75	34	26.7488125219457	-0.642173333333333
1	36474976	36475200	225	71	31.5989016672519	-0.792162222222222
1	36528551	36528975	425	232	41.3360932323142	-0.960998823529412
1	36551576	36551675	100	80	28.2800129299804	-0.693565
1	36558201	36558325	125	56	26.6674338232985	-0.6433456
1	36558826	36558975	150	108	30.0519925149231	-0.753070666666667
1	36569551	36569975	425	277	63.015658388929	-1.93382705882353
1	36587676	36587775	100	79	30.2339850298461	-0.75146
1	36588576	36589250	675	145	47.8803586280594	-1.09449007407407
1	36598626	36598700	75	74	29.2165267111432	-0.6585
1	36598826	36598925	100	86	27.7545981638438	-0.695005
1	36603926	36604550	625	244	59.6600660144581	-1.608608
1	36627326	36627400	75	53	26.3725416812971	-0.638938666666667
1	36631176	36631250	75	73	28.0496427364969	-0.682161333333333
1	36631276	36631350	75	39	25.1743171156666	-0.603162666666667
1	36636826	36637675	850	619	50.2255440659402	-1.31983494117647
1	36640176	36640650	475	300	43.3019544072601	-1.09682842105263
1	36645526	36645775	250	213	32.4537808792729	-0.7822364
1	36648051	36648275	225	169	35.2362708406486	-0.895772888888889
1	36697251	36697650	400	221	52.7697958494268	-1.272515
1	36739676	36740225	550	341	70.6780979949394	-2.09620345454545
1	36747776	36748475	700	565	53.3139353567591	-1.589013
1	36755376	36755675	300	195	37.2105110587111	-1.067858
1	36756526	36756625	100	60	30.4343041856862	-0.771569
1	36759251	36759525	275	114	32.3015454238356	-0.819975272727273
1	36763826	36763925	100	99	25.9400387899411	-0.61075
1	36763976	36764050	75	71	28.4458115018589	-0.716985333333333
1	36764776	36764925	150	100	29.4749309319425	-0.680295333333333
1	36765176	36765300	125	66	27.7494515159041	-0.6755088
1	36778726	36779100	375	187	66.7325416812971	-1.82785093333333
1	36801351	36801725	375	219	43.7613542032428	-1.12129546666667
1	36827676	36828275	600	338	69.5806655361973	-2.29135683333333
1	36828976	36829250	275	200	39.0315712837963	-1.006432
1	36834926	36835025	100	89	26.9736019063823	-0.664136
1	36835726	36835850	125	100	28.0810731550655	-0.7018552
1	36836426	36836575	150	136	26.8750833625942	-0.634808
1	36837301	36837625	325	195	33.1758877171848	-0.831760307692308
1	36841626	36841775	150	92	35.5029125570587	-0.86454
1	36850976	36851275	300	129	29.6303579457812	-0.702297666666667
1	36879851	36879925	75	73	27.6867308617164	-0.708229333333333
1	36902001	36902250	250	206	27.5782252479087	-0.6735812
1	36912451	36912525	75	49	29.1166798240731	-0.698273333333333
1	36914026	36914100	75	62	29.7855304536817	-0.679808
1	37000301	37000700	400	208	59.1358244318392	-1.7611495
1	37019976	37020400	425	265	52.2384933661055	-1.43219764705882
1	37025176	37025375	200	112	36.6359904747495	-0.9236705
1	37042326	37042600	275	196	33.5098856770112	-0.846952
1	37043801	37043875	75	62	27.7335127610761	-0.647461333333333
1	37062876	37063225	350	268	52.1527077242074	-1.59727
1	37092701	37093150	450	257	61.4804600210678	-1.68407977777778
1	37106201	37106300	100	43	29.8324654659712	-0.7946
1	37108776	37108900	125	93	28.2677271191779	-0.6468496
1	37128851	37129100	250	165	42.7162708406486	-1.044148
1	37132751	37132900	150	72	31.4798727470308	-0.769796
1	37145576	37145825	250	79	30.006437565837	-0.6785108
1	37157451	37157525	75	69	27.3582892155323	-0.649077333333333
1	37157551	37157650	100	34	26.7066798240731	-0.64276
1	37160051	37160575	525	417	53.1634487934524	-1.2771340952381
1	37161351	37161650	300	121	31.610191902871	-0.722966333333333
1	37186976	37187175	200	87	34.1603960534442	-0.867326
1	37212126	37212200	75	67	28.0401667251884	-0.747881333333333
1	37235151	37235750	600	238	66.4011623003718	-1.7059655
1	37277076	37277175	100	58	29.1388125219457	-0.742478
1	37289251	37290125	875	515	135.851763868945	-9.350216
1	37290476	37290775	300	125	37.7176250438913	-0.99623
1	37299751	37300375	625	405	47.7996556664773	-1.17813392
1	37340901	37341000	100	69	26.7848152443974	-0.643426
1	37345076	37345325	250	101	33.9098087794072	-0.8454812
1	37376076	37376400	325	157	60.5544960885572	-1.92974615384615
1	37458651	37458975	325	233	50.147689011515	-1.52791169230769
1	37459326	37459525	200	101	35.5384042207993	-0.8348885
1	37476326	37476550	225	90	37.8564246358566	-0.926280888888889
1	37486551	37487225	675	439	103.461725761282	-3.42883555555556
1	37545726	37545925	200	134	39.2476121139109	-1.153197
1	37580601	37580775	175	161	36.8650833625942	-1.04906114285714
1	37601701	37601925	225	132	43.2910221174222	-1.12159066666667
1	37639951	37640300	350	244	46.9504089834245	-1.16487942857143
1	37641476	37641725	250	125	31.6203579457812	-0.804842
1	37696001	37696225	225	115	33.3921973477744	-0.788564
1	37701426	37701525	100	49	30.97	-0.814617
1	37707226	37707300	75	52	26.3182123179283	-0.646562666666667
1	37714951	37715175	225	129	39.8320054449034	-1.03151111111111
1	37731826	37732175	350	149	46.8925416812971	-1.41076457142857
1	37771626	37771975	350	198	43.2150833625942	-1.14150828571429
1	37776176	37776475	300	188	44.6050833625942	-1.26385133333333
1	37921301	37921600	300	90	40.6474726132396	-0.975445666666667
1	37921751	37922375	625	257	49.5378557367034	-1.40621136
1	37947126	37947575	450	238	79.7873957156355	-2.384686
1	38054876	38055125	250	104	47.7500775798822	-1.3064452
1	38084551	38084625	75	62.5	26	-0.646234666666667
1	38087226	38087375	150	91	28.7984423284622	-0.752927333333333
1	38097976	38098100	125	74	29.5021585578333	-0.7430528
1	38113126	38113225	100	76	27.6035760464216	-0.663648
1	38186626	38187150	525	301	65.7554161306928	-1.86436361904762
1	38245301	38245700	400	295	62.0625416812971	-1.99656575
1	38256701	38256800	100	57	32.0964117058762	-0.76889
1	38296526	38296600	75	55	26.6679183397707	-0.632953333333333
1	38296851	38296925	75	30	27.1500129299804	-0.67456
1	38323076	38323275	200	163	30.2588635595889	-0.700918
1	38441076	38441150	75	62	29.7166287864298	-0.684589333333333
1	38494876	38495200	325	167	41.3150833625942	-0.997592923076923
1	38560476	38560550	75	65	27.7876250438913	-0.659586666666667
1	38583901	38584225	325	192	42.1513542032428	-1.16354430769231
1	38741776	38741975	200	120	36.6	-1.015609
1	38744351	38744625	275	116	34.8245723038831	-0.857546545454545
1	38758026	38758225	200	43	27.8412262679954	-0.6915485
1	38806001	38806225	225	100	30.5318775096561	-0.709933777777778
1	38844226	38844600	375	255	54.215543383662	-1.4069056
1	38892776	38892850	75	38	29.6478421244449	-0.718302666666667
1	38893376	38893550	175	136	35.3712650579365	-0.966993142857143
1	38895001	38895200	200	105	40.0102810481772	-1.085978
1	38897351	38897650	300	113	31.1888125219457	-0.729258
1	38954851	38955025	175	112	37.1148669643188	-0.789558285714286
1	38977726	38977850	125	54	28.8312643756584	-0.7205344
1	39067451	39067525	75	58	30.8336019063823	-0.766270666666667
1	39080126	39080250	125	102	31.545389588454	-0.8096328
1	39086126	39086500	375	223	63.43	-1.93641946666667
1	39110851	39111175	325	175	46.7546362715067	-1.34089261538462
1	39136851	39136950	100	97.5	25	-0.616334
1	39179576	39179800	225	169	34.2349683573272	-0.891808
1	39202801	39203100	300	196	49.8368458669833	-1.29980866666667
1	39205876	39206250	375	162	40.9925416812971	-1.07932373333333
1	39243026	39243350	325	136	35.4548533520603	-0.833768923076923
1	39271651	39271775	125	93	30.19	-0.751824
1	39294076	39294400	325	186	49.8125416812971	-1.44322738461538
1	39299151	39299350	200	140	29.0050833625942	-0.7221
1	39301801	39301950	150	76	27.1429758424042	-0.654157333333333
1	39392276	39392575	300	263	41.3149173196839	-0.958213666666667
1	39401726	39401900	175	77	33.2450833625942	-0.808812
1	39418951	39419025	75	69	28.4975100386243	-0.724813333333333
1	39420976	39421050	75	65	26.6698727470308	-0.633444
1	39424651	39424925	275	222	31.8068717269441	-0.753805454545455
1	39424976	39425075	100	16	26.0112650579365	-0.625416
1	39438051	39438325	275	219	37.5706260639781	-1.06765963636364
1	39447801	39447875	75	51	26.1018904396364	-0.670226666666667
1	39449026	39449100	75	61	26.0234236157698	-0.641046666666667
1	39459376	39459525	150	91	27.9923116707632	-0.698456666666667
1	39490226	39490600	375	201	48.7650833625942	-1.17888666666667
1	39500001	39500200	200	158	29.5354283783951	-0.732685
1	39555101	39555200	100	83	32.8744191909532	-0.848833
1	39556301	39556750	450	303	60.1550833625942	-1.84899488888889
1	39564051	39564450	400	186	43.0292466830528	-0.903251
1	39584251	39584500	250	178	33.7620952724878	-0.7938924
1	39592351	39592600	250	186	36.9373453602704	-0.8532216
1	39659876	39660175	300	201	44.6462708406485	-1.32685466666667
1	39695851	39696350	500	368	47.1300517199215	-1.1690218
1	39707351	39708075	725	465	36.964598846122	-0.841581931034483
1	39734951	39735125	175	89.5	28.5588125219457	-0.694889714285714
1	39735901	39735975	75	55	25.9256835666116	-0.630969333333333
1	39758551	39758650	100	55	28.0789145972322	-0.674627
1	39760626	39760950	325	165	43.9450833625942	-1.24368830769231
1	39796301	39796700	400	142	44.9450833625942	-1.3392565
1	39811901	39812150	250	184	37.3356706366312	-1.021266
1	39812526	39812750	225	126	33.7388125219457	-0.903102222222222
1	39881476	39881700	225	112	36.9221204501704	-1.00837688888889
1	39916201	39916425	225	138	47.3501667251884	-1.305564
1	39917001	39917075	75	41	25.4933467181658	-0.616514666666667
1	39924301	39924625	325	172	47.2025416812971	-1.09058984615385
1	39928326	39928575	250	182	34.8811759126303	-0.8357992
1	39941776	39941925	150	98	31.9968458669833	-0.803216666666667
1	39956951	39957050	100	100	31.4285192260662	-0.835795
1	39968601	39968700	100	84	27.7759006471651	-0.708425
1	39974626	39975025	400	280	42.7745471262005	-1.05594275
1	39980426	39980675	250	120	32.6244450509139	-0.7851432
1	39993276	39993625	350	244	58.1456971788701	-1.66368371428571
1	40009026	40009175	150	56	29.1838189869358	-0.723224
1	40019701	40019775	75	75	26.5110731550655	-0.618466666666667
1	40041501	40041575	75	33	27.1889275272126	-0.641296
1	40043051	40043275	225	130	32.394023137509	-0.847702222222222
1	40062751	40063400	650	290	66.5893623705978	-1.95757184615385
1	40066826	40066975	150	121	32.5801667251884	-0.744236
1	40142401	40142775	375	192	63.7834487934524	-2.144252
1	40144951	40145175	225	123	39.8462708406486	-1.17205377777778
1	40180201	40180350	150	60	28.3452875131674	-0.703036
1	40241501	40241925	425	252	58.2256195989879	-1.66048823529412
1	40316226	40316450	225	202	33.2555685613446	-0.869632444444445
1	40358426	40358575	150	112	27.6676250438913	-0.690348
1	40470201	40470425	225	107.5	34.6050833625942	-0.938068
1	40542301	40542625	325	244	45.7364879212021	-1.42724061538462
1	40579876	40579975	100	93	29.0354154484147	-0.715256
1	40659226	40659425	200	200	31.6482123179283	-0.7519925
1	40746501	40746725	225	136.5	37.7088125219457	-0.911031111111111
1	40854326	40854400	75	40	27.0050833625942	-0.637609333333333
1	40869126	40869200	75	55	26.56	-0.625444
1	40902001	40902150	150	81.5	33.1813542032428	-0.882812666666667
1	40926726	40926800	75	62	26.3962708406486	-0.654817333333333
1	41116501	41116725	225	86	45.2362708406486	-1.27480311111111
1	41765426	41765825	400	310	37.4988125219457	-1.000789
1	42092326	42092450	125	65	28.7600639676237	-0.6977712
1	42383326	42383650	325	242	48.7327335841681	-1.57908861538462
1	42602701	42603200	500	290	87.4602300105339	-2.7831556
1	42648801	42648875	75	45	26.4176250438913	-0.640072
1	42754876	42755025	150	89	29.6426954765051	-0.684174
1	42844676	42845025	350	235	49.3205369186718	-1.43513828571429
1	42867826	42868000	175	136	30.3379183397707	-0.729423428571429
1	42944701	42944925	225	193	35.0088125219457	-0.937844888888889
1	42965176	42965300	125	98	29.0814052408861	-0.6804944
1	43114651	43114725	75	63	26.3290296024992	-0.622757333333333
1	43122601	43123050	450	278	63.3627084064855	-1.83876755555556
1	43155276	43155725	450	168	44.399082686977	-1.19807711111111
1	43179426	43179700	275	163	37.0937550193122	-0.938
1	43221126	43221225	100	65	30.460856074512	-0.766599
1	43225301	43225375	75	62	26.9360415123928	-0.646992
1	43225476	43225775	300	90	37.7332187829185	-0.833352333333333
1	43787351	43787675	325	128	42.1856454589486	-1.16702061538462
1	43884251	43884325	75	70	29.4174977909222	-0.672856
1	43884676	43884975	300	208.5	43.4542157226582	-0.988101666666667
1	43939801	43939875	75	73	27.8877910868016	-0.668745333333333
1	43955351	43955700	350	129	34.9488125219457	-0.844717428571429
